136	5948
136	9370
136	9631
137	4552
137	9269
137	9751
137	9900
138	1275
138	7029
138	9145
138	9887
139	8112
139	8627
139	9173
139	9579
140	5523
140	8452
140	9495
140	9516
141	7284
141	9032
141	9409
141	9924
142	7007
142	8940
142	9763
142	9944
143	2081
143	8682
143	8723
143	9088
144	5404
144	6938
144	8617
144	8747
145	4455
145	5120
145	8783
145	9472
146	5779
146	9418
146	9854
146	9951
147	2257
147	5382
147	6779
147	8576
148	7581
148	7753
148	9126
148	9902
149	2848
149	6567
149	8553
149	9559
150	5106
150	9575
150	9776
150	9834
151	5450
151	5981
151	9838
151	9975
152	8879
152	9392
152	9692
152	9941
153	4583
153	9331
153	9852
153	9981
154	8564
154	9158
154	9570
154	9689
155	2136
155	5963
155	6156
155	9135
156	2303
156	3894
156	9037
156	9462
157	7846
157	8123
157	9832
157	9933
158	2985
158	9116
158	9240
158	9428
159	1582
159	9474
159	9824
159	9872
160	4325
160	7896
160	8442
160	9266
161	2797
161	5857
161	6686
161	9949
162	5588
162	7862
162	9535
162	9979
163	5671
163	6453
163	9141
163	9807
164	5645
164	5793
164	6333
164	9157
165	4919
165	6121
165	7921
165	9650
166	4031
166	7116
166	7462
166	9774
167	262
167	6309
167	9794
167	9888
168	7846
168	9832
168	9933
168	9936
169	5698
169	6883
169	9300
169	9759
170	7788
170	8539
170	9163
170	9492
171	7219
171	9252
171	9345
171	9398
172	4317
172	8455
172	9184
172	9270
173	1484
173	8805
173	9796
173	9872
174	6204
174	8807
174	9057
174	9827
175	9056
175	9120
175	9766
175	9884
176	5320
176	7147
176	8055
176	9774
177	3435
177	6931
177	8104
177	9845
178	4424
178	4438
178	7918
178	9243
179	6279
179	8825
179	9186
179	9702
180	667
180	2291
180	5559
180	9727
181	6604
181	9230
181	9702
181	9974
182	5567
182	8154
182	8407
182	9205
183	4239
183	5994
183	9883
183	9965
184	7972
184	8383
184	9535
184	9664
185	6009
185	7343
185	9582
185	9890
186	4523
186	8448
186	9017
186	9956
187	6351
187	6602
187	7445
187	9764
188	1345
188	7851
188	7875
188	9729
189	8316
189	8431
189	9721
189	9812
190	3694
190	5697
190	8428
190	9872
191	9452
191	9473
191	9514
191	9800
192	8783
192	9271
192	9554
192	9795
193	887
193	8108
193	8635
193	9127
194	8588
194	9639
194	9930
194	9969
195	2493
195	2614
195	9455
195	9655
196	3084
196	6714
196	9052
196	9480
197	5601
197	8173
197	9520
197	9979
198	5364
198	9207
198	9282
198	9850
199	1723
199	7845
199	8164
199	9222
200	896
200	2091
200	4504
200	7219
201	908
201	9370
201	9631
201	9644
202	460
202	539
202	9478
202	9768
203	2913
203	9434
203	9621
203	9774
204	8536
204	9464
204	9889
204	9990
205	2474
205	2595
205	4595
205	9898
206	4580
206	8827
206	8893
206	9466
207	9081
207	9363
207	9709
207	9997
208	7128
208	9063
208	9165
208	9711
209	859
209	7323
209	9644
209	9985
210	4279
210	4866
210	9742
210	9755
211	4580
211	6099
211	7725
211	9413
212	7088
212	7652
212	9839
212	9964
213	7430
213	9470
213	9899
213	9964
214	3166
214	6041
214	8141
214	9750
215	2423
215	4830
215	9329
215	9419
216	3153
216	4526
216	7791
216	9633
217	5315
217	5316
217	5598
217	9922
218	1849
218	8440
218	8765
218	9649
219	7759
219	8662
219	9460
219	9671
220	6561
220	8129
220	9219
220	9481
221	8422
221	9470
221	9617
221	9948
222	4026
222	5013
222	8501
222	9906
223	6411
223	7938
223	9398
223	9418
224	1189
224	5789
224	7240
224	9733
225	8340
225	9254
225	9688
225	9793
226	8609
226	8701
226	9754
226	9790
227	5486
227	8360
227	9501
227	9880
228	6755
228	8296
228	9569
228	9686
229	3731
229	7305
229	9009
229	9047
230	7290
230	9109
230	9658
230	9817
231	7002
231	8381
231	8782
231	9926
232	4933
232	9065
232	9430
232	9790
233	8237
233	8800
233	9162
233	9857
234	7634
234	8165
234	8838
234	9498
235	6850
235	8379
235	9434
235	9774
236	2153
236	9049
236	9417
236	9955
237	5175
237	7270
237	9888
237	9951
238	129
238	4384
238	7890
238	8368
239	5255
239	8519
239	9742
239	9915
240	3425
240	5463
240	9730
240	9739
241	6691
241	8743
241	9102
241	9743
242	7765
242	8500
242	9317
242	9647
243	7443
243	7501
243	8434
243	9640
244	7607
244	9055
244	9647
244	9696
245	2726
245	3297
245	8402
245	8641
246	7232
246	8960
246	9039
246	9982
247	8064
247	8577
247	9438
247	9979
248	7600
248	8760
248	9034
248	9713
249	5429
249	6117
249	8132
249	8651
250	6276
250	8399
250	9617
250	9948
251	6129
251	7263
251	9331
251	9535
252	9188
252	9618
252	9702
252	9903
253	5094
253	8087
253	8800
253	9086
254	9104
254	9623
254	9732
254	9991
255	849
255	6373
255	6785
255	8869
256	2177
256	7767
256	8515
256	9504
257	9469
257	9535
257	9663
257	9754
258	4292
258	5123
258	7474
258	8778
259	4873
259	8203
259	8737
259	9982
260	4189
260	8447
260	9663
260	9865
261	1052
261	9925
261	9989
261	9992
262	167
262	6194
262	6483
262	9711
263	8081
263	9506
263	9650
263	9672
264	3784
264	8909
264	9778
264	9949
265	6117
265	6996
265	8808
265	9877
266	5256
266	7911
266	8027
266	8728
267	1436
267	5056
267	7532
267	8488
268	5536
268	6188
268	8874
268	8984
269	291
269	9141
269	9601
269	9990
270	7845
270	9355
270	9573
270	9594
271	4962
271	7885
271	8652
271	9972
272	8202
272	9921
272	9935
272	9938
273	8307
273	8349
273	9435
273	9982
274	6859
274	7111
274	7687
274	8194
275	8324
275	9451
275	9602
275	9693
276	6524
276	9775
276	9871
276	9890
277	3163
277	7762
277	9005
277	9984
278	5709
278	8386
278	9131
278	9821
279	4928
279	7019
279	9943
279	9981
280	801
280	9166
280	9440
280	9704
281	420
281	2768
281	9755
281	9796
282	4861
282	7917
282	9505
282	9995
283	56
283	8182
283	9819
283	9950
284	6052
284	9356
284	9819
284	9858
285	8144
285	8844
285	9191
285	9481
286	5121
286	8866
286	9470
286	9980
287	2498
287	8022
287	8301
287	8854
288	4314
288	6272
288	9258
288	9455
289	8855
289	9128
289	9704
289	9847
290	5285
290	5821
290	8637
290	9930
291	269
291	9082
291	9293
291	9789
292	2954
292	9327
292	9605
292	9905
293	5314
293	6685
293	6949
293	9302
294	904
294	6407
294	8482
294	9932
295	2702
295	7317
295	9411
295	9726
296	748
296	6961
296	9465
296	9489
297	381
297	2660
297	9378
297	9650
298	7911
298	9804
298	9856
298	9954
299	3514
299	8587
299	9542
299	9700
300	4105
300	8693
300	9442
300	9780
301	7824
301	8429
301	8784
301	9298
302	7530
302	9008
302	9842
302	9880
303	8931
303	9519
303	9742
303	9973
304	4773
304	8195
304	8261
304	9398
305	5360
305	5749
305	7789
305	9333
306	482
306	8546
306	8751
306	9119
307	6934
307	9044
307	9728
307	9840
308	358
308	8155
308	9290
308	9957
309	3096
309	8516
309	8823
309	9842
310	7311
310	8799
310	9095
310	9910
311	1970
311	3118
311	7631
311	9446
312	2839
312	6128
312	9130
312	9353
313	5159
313	6851
313	6858
313	8359
314	6889
314	7091
314	7877
314	9592
315	4530
315	7534
315	9291
315	9843
316	761
316	7389
316	9265
316	9905
317	4898
317	7289
317	7741
317	9280
318	9285
318	9484
318	9536
318	9965
319	7043
319	7642
319	7788
319	9816
320	5784
320	7826
320	8495
320	8660
321	7583
321	8001
321	8125
321	9311
322	4386
322	9470
322	9749
322	9963
323	9182
323	9471
323	9772
323	9783
324	7766
324	9711
324	9731
324	9794
325	1105
325	3154
325	8552
325	9289
326	3666
326	5729
326	8180
326	9746
327	7292
327	8983
327	9039
327	9842
328	3363
328	7008
328	9656
328	9826
329	7219
329	9252
329	9255
329	9398
330	9259
330	9459
330	9521
330	9922
331	8217
331	8430
331	9375
331	9898
332	3421
332	8925
332	8966
332	9955
333	6603
333	9436
333	9480
333	9923
334	8427
334	9226
334	9714
334	9906
335	8939
335	9554
335	9679
335	9818
336	3927
336	9251
336	9417
336	9673
337	6676
337	8084
337	9853
337	9885
338	7537
338	8134
338	9333
338	9510
339	4695
339	9449
339	9709
339	9878
340	6552
340	8194
340	8372
340	9804
341	786
341	3290
341	7432
341	9330
342	4153
342	9139
342	9402
342	9879
343	2783
343	9570
343	9601
343	9881
344	3089
344	7708
344	8710
344	9980
345	4096
345	7577
345	8053
345	9579
346	1112
346	9215
346	9501
346	9835
347	5635
347	7975
347	8209
347	9871
348	8122
348	8249
348	9084
348	9403
349	2851
349	6302
349	8342
349	9408
350	1858
350	4326
350	9522
350	9842
351	5337
351	7451
351	7881
351	9292
352	8474
352	8570
352	9016
352	9625
353	4090
353	6040
353	7504
353	8182
354	6659
354	9262
354	9577
354	9869
355	5499
355	6919
355	8356
355	9284
356	7026
356	9213
356	9897
356	9911
357	6633
357	7400
357	8494
357	9236
358	308
358	7571
358	8636
358	9957
359	7432
359	8997
359	9120
359	9804
360	4640
360	6839
360	7492
360	8450
361	4354
361	6880
361	8179
361	9222
362	7488
362	9251
362	9369
362	9673
363	7920
363	8864
363	9868
363	9971
364	7082
364	8331
364	8339
364	9461
365	6354
365	9054
365	9147
365	9291
366	2467
366	3193
366	8351
366	9902
367	7948
367	8534
367	9043
367	9707
368	6318
368	8825
368	9275
368	9323
369	7763
369	9640
369	9733
369	9886
370	9191
370	9645
370	9781
370	9992
371	4682
371	6769
371	7256
371	8984
372	3385
372	6913
372	8501
372	8990
373	6436
373	8131
373	8210
373	9968
374	394
374	7427
374	7570
374	9894
375	6884
375	8194
375	8372
375	8476
376	6786
376	8688
376	9721
376	9761
377	3210
377	8588
377	9044
377	9840
378	5224
378	5756
378	9525
378	9903
379	3348
379	4838
379	6728
379	9140
380	5585
380	9595
380	9669
380	9913
381	297
381	4503
381	8861
381	9274
382	8594
382	8996
382	9063
382	9478
383	1182
383	7212
383	9914
383	9989
384	2224
384	9749
384	9897
384	9963
385	464
385	3949
385	6547
385	9903
386	7863
386	9102
386	9747
386	9878
387	6437
387	9453
387	9626
387	9932
388	5927
388	8417
388	8505
388	9815
389	9824
389	9872
389	9915
389	9934
390	6048
390	8177
390	8425
390	9885
391	7159
391	8377
391	8824
391	9946
392	8434
392	8473
392	8802
392	8820
393	1309
393	9068
393	9879
393	9975
394	374
394	5117
394	9388
394	9964
395	674
395	8762
395	8898
395	9813
396	4473
396	9836
396	9841
396	9895
397	7721
397	8773
397	9909
397	9926
398	1371
398	5328
398	7834
398	9151
399	5285
399	5768
399	9695
399	9880
400	2037
400	8669
400	8957
400	9296
401	5653
401	7438
401	7675
401	9496
402	3837
402	6910
402	9211
402	9896
403	4114
403	7226
403	7587
403	8519
404	8943
404	8962
404	9663
404	9975
405	6267
405	9431
405	9751
405	9834
406	5645
406	5984
406	7968
406	9854
407	6435
407	7077
407	9807
407	9959
408	4409
408	9592
408	9711
408	9810
409	7806
409	7915
409	9782
409	9817
410	4083
410	9678
410	9711
410	9794
411	3705
411	6155
411	8921
411	9722
412	964
412	4915
412	7538
412	9994
413	7027
413	8082
413	9518
413	9729
414	3133
414	4814
414	7545
414	7658
415	5380
415	7145
415	9890
415	9984
416	2736
416	8810
416	9694
416	9807
417	3571
417	5851
417	6195
417	8650
418	2911
418	3153
418	9642
418	10000
419	4409
419	6405
419	7128
419	9447
420	281
420	5643
420	7785
420	8453
421	9880
421	9964
421	9974
421	9993
422	2625
422	4895
422	8695
422	9877
423	6539
423	8972
423	9242
423	9772
424	7502
424	8816
424	9042
424	9939
425	5501
425	6782
425	7943
425	9583
426	7952
426	8175
426	9458
426	9993
427	5754
427	7724
427	8068
427	9443
428	5464
428	6848
428	8176
428	8312
429	5619
429	8756
429	9262
429	9865
430	9263
430	9818
430	9848
430	9882
431	3896
431	6975
431	9411
431	9931
432	638
432	6702
432	8173
432	9862
433	5356
433	6083
433	8193
433	9980
434	9029
434	9120
434	9641
434	9856
435	6107
435	7673
435	8358
435	9581
436	7813
436	9815
436	9843
436	9970
437	9405
437	9455
437	9701
437	9854
438	7813
438	8505
438	8928
438	9499
439	4511
439	7099
439	8051
439	9487
440	6668
440	7806
440	9708
440	9890
441	6467
441	7818
441	8640
441	9459
442	2315
442	4720
442	7417
442	9068
443	4074
443	6203
443	9162
443	9883
444	479
444	9241
444	9682
444	9981
445	8312
445	9601
445	9611
445	9959
446	3591
446	6967
446	9933
446	9997
447	1940
447	9260
447	9902
447	9938
448	1881
448	5496
448	7268
448	8727
449	3984
449	6505
449	9787
449	9817
450	8099
450	9838
450	9853
450	9913
451	4457
451	9460
451	9480
451	9518
452	4051
452	5312
452	6980
452	9237
453	8639
453	9477
453	9580
453	9725
454	880
454	8798
454	9415
454	9790
455	507
455	4662
455	8198
455	9347
456	6010
456	6417
456	8949
456	9993
457	7772
457	7850
457	8013
457	9808
458	1624
458	3893
458	8021
458	9967
459	5596
459	8241
459	9873
459	9963
460	202
460	8594
460	9761
460	9935
461	1618
461	9189
461	9468
461	9920
462	5943
462	8797
462	9232
462	9942
463	551
463	1138
463	6094
463	9202
464	385
464	6378
464	7020
464	8716
465	5750
465	6696
465	8603
465	8914
466	4574
466	6498
466	9515
466	9950
467	5626
467	8861
467	9378
467	9800
468	1279
468	9178
468	9897
468	9911
469	6033
469	8502
469	9748
469	9774
470	2241
470	6685
470	7331
470	9867
471	7045
471	8355
471	8878
471	9023
472	8059
472	9601
472	9641
472	9766
473	6651
473	9612
473	9613
473	9802
474	7274
474	7620
474	8257
474	9723
475	4196
475	6524
475	7063
475	9294
476	3110
476	8816
476	8988
476	9935
477	1372
477	1766
477	5556
477	6040
478	5364
478	8863
478	9362
478	9710
479	444
479	3848
479	7900
479	9365
480	3371
480	4942
480	6879
480	9815
481	4898
481	8619
481	8637
481	9639
482	306
482	8716
482	8793
482	9614
483	7693
483	7696
483	9565
483	9582
484	4184
484	9330
484	9867
484	9971
485	6545
485	6844
485	9945
485	9976
486	3251
486	6331
486	9852
486	9968
487	3278
487	9082
487	9199
487	9990
488	8431
488	9566
488	9678
488	9905
489	3100
489	3648
489	7899
489	8958
490	5411
490	6171
490	9208
490	9595
491	6574
491	8861
491	9927
491	9936
492	7173
492	7801
492	9249
492	9345
493	6550
493	8974
493	9178
493	9897
494	4080
494	7996
494	8988
494	9949
495	5935
495	6495
495	6919
495	7118
496	7163
496	7926
496	8570
496	9254
497	8346
497	8369
497	8675
497	8698
498	6855
498	7525
498	9398
498	9846
499	6884
499	7590
499	8700
499	9189
500	7394
500	7569
500	8257
500	8313
501	6646
501	7276
501	7965
501	9805
502	3094
502	7809
502	9104
502	9746
503	9224
503	9729
503	9876
503	9942
504	5017
504	7465
504	8962
504	9112
505	8326
505	8444
505	8533
505	9746
506	6134
506	6881
506	7304
506	9982
507	455
507	9602
507	9854
507	9951
508	6727
508	8050
508	9581
508	9805
509	7891
509	8899
509	9119
509	9427
510	4800
510	5948
510	9561
510	9722
511	8234
511	8911
511	9483
511	9696
512	9429
512	9534
512	9550
512	9785
513	8592
513	9020
513	9022
513	9040
514	7857
514	8611
514	8733
514	9194
515	5325
515	8266
515	8296
515	9447
516	5982
516	6747
516	7755
516	9823
517	8646
517	9245
517	9256
517	9863
518	9015
518	9420
518	9864
518	9878
519	3574
519	5882
519	7728
519	8199
520	5048
520	5067
520	6261
520	9279
521	7723
521	7868
521	9693
521	9706
522	3461
522	5689
522	6351
522	7562
523	2966
523	3144
523	8992
523	9999
524	4691
524	7385
524	9366
524	9648
525	2329
525	2769
525	4318
525	7802
526	7802
526	8790
526	9307
526	9998
527	7468
527	7683
527	9550
527	9620
528	7773
528	8183
528	9677
528	9838
529	5555
529	7175
529	7685
529	7777
530	6906
530	7448
530	9802
530	9935
531	1148
531	8663
531	9043
531	9711
532	7983
532	9683
532	9837
532	9987
533	1158
533	7901
533	9854
533	9951
534	2539
534	4913
534	9381
534	9707
535	3917
535	9345
535	9801
535	9815
536	5234
536	5596
536	9956
536	9963
537	1547
537	8035
537	9754
537	9917
538	5370
538	7120
538	9336
538	9650
539	202
539	9091
539	9193
539	9803
540	8406
540	8689
540	9291
540	9464
541	3684
541	8881
541	9753
541	9825
542	3309
542	5312
542	6093
542	9015
543	6896
543	7948
543	9371
543	9913
544	70
544	8479
544	8628
544	9208
545	4534
545	8856
545	9848
545	9928
546	7933
546	9789
546	9869
546	9961
547	6991
547	8116
547	9769
547	9770
548	8040
548	8562
548	9308
548	9449
549	5562
549	6415
549	8548
549	8616
550	8264
550	8624
550	8774
550	9174
551	463
551	8410
551	9513
551	9607
552	8839
552	9124
552	9332
552	9689
553	2032
553	8527
553	9169
553	9718
554	3596
554	7293
554	7404
554	9996
555	8170
555	8522
555	9042
555	9939
556	4214
556	8555
556	8718
556	9023
557	2097
557	6549
557	8641
557	8656
558	6189
558	7089
558	7876
558	9971
559	3789
559	6117
559	8300
559	9798
560	7849
560	8941
560	9738
560	9862
561	7385
561	8448
561	9228
561	9565
562	3494
562	6811
562	8607
562	9952
563	8350
563	8606
563	9587
563	9639
564	6042
564	8360
564	9835
564	9842
565	727
565	8702
565	9044
565	9840
566	3915
566	5105
566	8669
566	8695
567	4349
567	8584
567	9373
567	9583
568	4009
568	7879
568	8247
568	9978
569	4807
569	7311
569	9786
569	9828
570	8242
570	9958
570	9961
570	9980
571	4193
571	9222
571	9399
571	9683
572	3245
572	7176
572	9232
572	9995
573	5659
573	6038
573	8990
573	9544
574	4150
574	7711
574	8986
574	9648
575	7375
575	8808
575	8972
575	9099
576	8058
576	8246
576	9482
576	9782
577	7090
577	8010
577	8302
577	9861
578	5617
578	7498
578	8943
578	9983
579	4246
579	6597
579	8706
579	9709
580	9469
580	9566
580	9754
580	9879
581	3374
581	7648
581	7957
581	8375
582	3085
582	8966
582	9117
582	9375
583	5393
583	6549
583	8555
583	9046
584	9485
584	9574
584	9735
584	9816
585	6440
585	6637
585	8428
585	9639
586	3272
586	3559
586	6396
586	8043
587	6885
587	7167
587	8284
587	8996
588	9386
588	9579
588	9703
588	9950
589	4064
589	8757
589	9512
589	10000
590	3276
590	3632
590	9775
590	9799
591	2988
591	7004
591	7317
591	9048
592	6380
592	7342
592	8067
592	9234
593	3011
593	5710
593	7194
593	9818
594	5484
594	8527
594	9169
594	9555
595	4492
595	9424
595	9841
595	9895
596	7902
596	8307
596	9858
596	9954
597	6750
597	6826
597	9223
597	9898
598	1604
598	5184
598	6996
598	9787
599	2424
599	4831
599	7774
599	9257
600	1016
600	4894
600	6227
600	9677
601	3896
601	9138
601	9609
601	9896
602	7563
602	8769
602	9206
602	9536
603	4889
603	5514
603	8802
603	9773
604	9620
604	9661
604	9941
604	9990
605	4626
605	6289
605	8035
605	9402
606	1033
606	6381
606	7605
606	8959
607	2264
607	5221
607	9854
607	9951
608	7247
608	8985
608	9252
608	9398
609	5238
609	6112
609	7801
609	9613
610	1255
610	8765
610	8888
610	9925
611	4681
611	8470
611	8996
611	9703
612	5535
612	5778
612	7369
612	9377
613	4060
613	7773
613	7864
613	8144
614	108
614	7329
614	8789
614	8913
615	6772
615	8510
615	9233
615	9792
616	3828
616	6232
616	7319
616	8718
617	2145
617	8164
617	8185
617	8656
618	8751
618	8899
618	9119
618	9328
619	8220
619	9762
619	9821
619	9945
620	3465
620	5786
620	8047
620	9525
621	8614
621	9569
621	9820
621	9919
622	3002
622	7988
622	9009
622	9047
623	5753
623	6217
623	7196
623	9130
624	8076
624	9041
624	9744
624	9992
625	5462
625	5629
625	8695
625	9193
626	6593
626	8381
626	8922
626	9135
627	8724
627	9213
627	9689
627	9918
628	1626
628	7778
628	9741
628	9988
629	8440
629	9005
629	9413
629	9863
630	4953
630	8089
630	9529
630	9994
631	5762
631	9769
631	9770
631	9793
632	3543
632	9090
632	9374
632	9560
633	5696
633	7885
633	9083
633	9554
634	5953
634	9786
634	9876
634	9929
635	6636
635	7562
635	8420
635	8476
636	7527
636	9182
636	9690
636	9907
637	5935
637	8631
637	9065
637	9568
638	432
638	8605
638	9285
638	9687
639	5454
639	8529
639	9057
639	9827
640	5436
640	8804
640	9238
640	9544
641	8032
641	8192
641	8834
641	9935
642	9129
642	9475
642	9578
642	9642
643	2772
643	7353
643	8616
643	9699
644	1054
644	8276
644	8924
644	9282
645	4049
645	7091
645	9765
645	9913
646	6219
646	9124
646	9743
646	9878
647	7588
647	8728
647	9221
647	9281
648	2387
648	7169
648	7916
648	8367
649	5890
649	8254
649	9882
649	9892
650	1330
650	6951
650	7091
650	8929
651	4
651	9098
651	9242
651	9847
652	3953
652	8994
652	9419
652	9522
653	5243
653	6980
653	8009
653	9585
654	7592
654	8834
654	8847
654	9590
655	3706
655	9543
655	9943
655	9997
656	7364
656	7783
656	9027
656	9951
657	2841
657	9337
657	9688
657	9793
658	6258
658	7576
658	8373
658	8809
659	6307
659	7807
659	7972
659	8492
660	5985
660	8528
660	8657
660	9696
661	8581
661	9625
661	9687
661	9722
662	7242
662	9020
662	9875
662	9955
663	8076
663	8871
663	9275
663	9441
664	3448
664	8936
664	9300
664	9621
665	4025
665	6917
665	7762
665	9962
666	5358
666	7949
666	8494
666	9432
667	180
667	3795
667	9743
667	9831
668	7035
668	8865
668	9227
668	9976
669	3184
669	5899
669	8436
669	9531
670	6450
670	8911
670	9877
670	9894
671	9163
671	9485
671	9681
671	9753
672	1048
672	2072
672	5420
672	9453
673	7129
673	8705
673	9168
673	9946
674	395
674	6812
674	8254
674	9566
675	5518
675	6555
675	8767
675	9300
676	847
676	1899
676	7807
676	8533
677	8333
677	8959
677	9331
677	9959
678	2653
678	8381
678	9284
678	9449
679	5435
679	6452
679	8103
679	9936
680	8667
680	9374
680	9475
680	9783
681	4234
681	9747
681	9864
681	9965
682	6711
682	9192
682	9521
682	9922
683	6730
683	6770
683	8773
683	9449
684	2893
684	6931
684	8727
684	9998
685	7698
685	8684
685	9801
685	9968
686	1675
686	3015
686	4548
686	6078
687	7811
687	8167
687	9118
687	9277
688	6028
688	7375
688	8799
688	9700
689	5625
689	7961
689	9050
689	9251
690	783
690	8456
690	9099
690	9889
691	6450
691	9671
691	9811
691	9929
692	6211
692	7675
692	8513
692	9236
693	2650
693	8076
693	9437
693	9469
694	1969
694	3623
694	6981
694	8725
695	696
695	9082
695	9412
695	9941
696	695
696	8754
696	9493
696	9785
697	5845
697	8688
697	8996
697	9478
698	7290
698	7655
698	8874
698	9921
699	6161
699	7869
699	9458
699	9976
700	6174
700	7706
700	9090
700	9467
701	4175
701	9764
701	9859
701	9960
702	878
702	8836
702	9018
702	9802
703	2636
703	7683
703	9085
703	9743
704	8354
